pair_id,canonical_none_row_id,paraphrase_row_id,polarity_flip_row_id,canonical_final_label,paraphrase_final_label,polarity_flip_final_label,canonical_claim,paraphrase_claim,polarity_flip_claim,canonical_evidence,paraphrase_evidence,polarity_flip_evidence,canonical_grammar_status,paraphrase_grammar_status,polarity_flip_grammar_status,canonical_reason_codes,paraphrase_reason_codes,polarity_flip_reason_codes,canonical_claim_text_diff_summary,paraphrase_claim_text_diff_summary,polarity_flip_claim_text_diff_summary,canonical_evidence_text_diff_summary,paraphrase_evidence_text_diff_summary,polarity_flip_evidence_text_diff_summary,automatic_root_cause_class,automatic_evidence,human_canonical_semantics,human_paraphrase_semantics,human_polarity_flip_semantics,human_grammar_validity,human_authority_decision,human_notes,source_record_sha256,reviewer_id,review_protocol_version,reviewed_at_utc,authority_recorded_at_utc,human_review_time_provenance,record_origin,review_method,cohort_confirmation_id
generated_fact_168,generated_fact_168__none,generated_fact_168__paraphrase,generated_fact_168__polarity_flip,REFUTE,REFUTE,SUPPORT,"Coordinator Farah Qureshi, the technical adviser, delivered the Meridian initiative 168 in Beacon Harbor during November.","Coordinator Farah Qureshi, the technical adviser, delivered the Meridian initiative 168 in Beacon Harbor during November.","Coordinator Farah Qureshi, the technical adviser, delivered the Meridian initiative 168 in Beacon Harbor during November.","Coordinator Farah Qureshi, the technical adviser, did not delivered the Meridian initiative 168 in Beacon Harbor during November.","During November in Beacon Harbor, Coordinator Farah Qureshi acting as technical adviser did not delivered the Meridian initiative 168.","Coordinator Farah Qureshi, the technical adviser, delivered the Meridian initiative 168 in Beacon Harbor during November.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,VALID,VALID,VALID,MULTI_MEMBER_DEFECT,CANONICAL_REGENERATION_REQUIRED,,1553ee9fce17b49832a3d932268a19afb50cd8882ccbca09d1196b7f9c707b03,taehyun_koo,P3W6F2_HYBRID_HUMAN_REVIEW_V2,2026-08-15T10:05:17Z,2026-08-15T10:05:17Z,NOT_CAPTURED_IN_XLSX,XLSX_CONFIRMED_IMPORT,INDIVIDUAL_TRIPLE_REVIEW,
generated_fact_169,generated_fact_169__none,generated_fact_169__paraphrase,generated_fact_169__polarity_flip,REFUTE,REFUTE,SUPPORT,"Director Gabriel Costa, the program director, opened the Meridian initiative 169 in Cedar Point during January.","Director Gabriel Costa, the program director, opened the Meridian initiative 169 in Cedar Point during January.","Director Gabriel Costa, the program director, opened the Meridian initiative 169 in Cedar Point during January.","Director Gabriel Costa, the program director, did not opened the Meridian initiative 169 in Cedar Point during January.","During January in Cedar Point, Director Gabriel Costa acting as program director did not opened the Meridian initiative 169.","Director Gabriel Costa, the program director, opened the Meridian initiative 169 in Cedar Point during January.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,VALID,VALID,VALID,MULTI_MEMBER_DEFECT,CANONICAL_REGENERATION_REQUIRED,,ce838e5132c72221bc95f26cf8e5c54e09169f6d16975e9a292eb92cc31a18da,taehyun_koo,P3W6F2_HYBRID_HUMAN_REVIEW_V2,2026-08-15T10:05:17Z,2026-08-15T10:05:17Z,NOT_CAPTURED_IN_XLSX,XLSX_CONFIRMED_IMPORT,INDIVIDUAL_TRIPLE_REVIEW,
generated_fact_170,generated_fact_170__none,generated_fact_170__paraphrase,generated_fact_170__polarity_flip,REFUTE,REFUTE,SUPPORT,"Dr Helena Wu, the research lead, selected the Meridian initiative 170 in Delta Bay during March.","Dr Helena Wu, the research lead, selected the Meridian initiative 170 in Delta Bay during March.","Dr Helena Wu, the research lead, selected the Meridian initiative 170 in Delta Bay during March.","Dr Helena Wu, the research lead, did not selected the Meridian initiative 170 in Delta Bay during March.","During March in Delta Bay, Dr Helena Wu acting as research lead did not selected the Meridian initiative 170.","Dr Helena Wu, the research lead, selected the Meridian initiative 170 in Delta Bay during March.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,VALID,VALID,VALID,MULTI_MEMBER_DEFECT,CANONICAL_REGENERATION_REQUIRED,,23a8baa799644213633f31cd7ca5067ce83ccba94b8653c63645c34300840256,taehyun_koo,P3W6F2_HYBRID_HUMAN_REVIEW_V2,2026-08-15T10:05:17Z,2026-08-15T10:05:17Z,NOT_CAPTURED_IN_XLSX,XLSX_CONFIRMED_IMPORT,INDIVIDUAL_TRIPLE_REVIEW,
generated_fact_171,generated_fact_171__none,generated_fact_171__paraphrase,generated_fact_171__polarity_flip,REFUTE,REFUTE,SUPPORT,"Professor Ismail Kaya, the regional coordinator, approved the Meridian initiative 171 in Elm Valley during May.","Professor Ismail Kaya, the regional coordinator, approved the Meridian initiative 171 in Elm Valley during May.","Professor Ismail Kaya, the regional coordinator, approved the Meridian initiative 171 in Elm Valley during May.","Professor Ismail Kaya, the regional coordinator, did not approved the Meridian initiative 171 in Elm Valley during May.","During May in Elm Valley, Professor Ismail Kaya acting as regional coordinator did not approved the Meridian initiative 171.","Professor Ismail Kaya, the regional coordinator, approved the Meridian initiative 171 in Elm Valley during May.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,VALID,VALID,VALID,MULTI_MEMBER_DEFECT,CANONICAL_REGENERATION_REQUIRED,,160e1c61a236b1ed6dfe12a467d66aa03d158dd65902cdea2736f354ecdd39a2,taehyun_koo,P3W6F2_HYBRID_HUMAN_REVIEW_V2,2026-08-15T10:05:17Z,2026-08-15T10:05:17Z,NOT_CAPTURED_IN_XLSX,XLSX_CONFIRMED_IMPORT,INDIVIDUAL_TRIPLE_REVIEW,
generated_fact_173,generated_fact_173__none,generated_fact_173__paraphrase,generated_fact_173__polarity_flip,REFUTE,REFUTE,SUPPORT,"Engineer Kwame Adu, the project curator, restored the Meridian initiative 173 in Granite Coast during September.","Engineer Kwame Adu, the project curator, restored the Meridian initiative 173 in Granite Coast during September.","Engineer Kwame Adu, the project curator, restored the Meridian initiative 173 in Granite Coast during September.","Engineer Kwame Adu, the project curator, did not restored the Meridian initiative 173 in Granite Coast during September.","During September in Granite Coast, Engineer Kwame Adu acting as project curator did not restored the Meridian initiative 173.","Engineer Kwame Adu, the project curator, restored the Meridian initiative 173 in Granite Coast during September.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,VALID,VALID,VALID,MULTI_MEMBER_DEFECT,CANONICAL_REGENERATION_REQUIRED,,b11c2779bd0695c542b07ad38d3ba93d88a408da9ebb2c0fc6f8e4746a452275,taehyun_koo,P3W6F2_HYBRID_HUMAN_REVIEW_V2,2026-08-15T10:05:17Z,2026-08-15T10:05:17Z,NOT_CAPTURED_IN_XLSX,XLSX_CONFIRMED_IMPORT,INDIVIDUAL_TRIPLE_REVIEW,
generated_fact_175,generated_fact_175__none,generated_fact_175__paraphrase,generated_fact_175__polarity_flip,REFUTE,REFUTE,SUPPORT,"Director Avery Stone, the program director, delivered the Meridian initiative 175 in Aurora City during January.","Director Avery Stone, the program director, delivered the Meridian initiative 175 in Aurora City during January.","Director Avery Stone, the program director, delivered the Meridian initiative 175 in Aurora City during January.","Director Avery Stone, the program director, did not delivered the Meridian initiative 175 in Aurora City during January.","During January in Aurora City, Director Avery Stone acting as program director did not delivered the Meridian initiative 175.","Director Avery Stone, the program director, delivered the Meridian initiative 175 in Aurora City during January.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,VALID,VALID,VALID,MULTI_MEMBER_DEFECT,CANONICAL_REGENERATION_REQUIRED,,f5753fcd342fb1a38ea6313c9076d4c8aa96fe9cbf9bf9283e0599f1bbd20e83,taehyun_koo,P3W6F2_HYBRID_HUMAN_REVIEW_V2,2026-08-15T10:05:17Z,2026-08-15T10:05:17Z,NOT_CAPTURED_IN_XLSX,XLSX_CONFIRMED_IMPORT,INDIVIDUAL_TRIPLE_REVIEW,
generated_fact_177,generated_fact_177__none,generated_fact_177__paraphrase,generated_fact_177__polarity_flip,REFUTE,REFUTE,SUPPORT,"Professor Chidi Eze, the regional coordinator, selected the Meridian initiative 177 in Cedar Point during May.","Professor Chidi Eze, the regional coordinator, selected the Meridian initiative 177 in Cedar Point during May.","Professor Chidi Eze, the regional coordinator, selected the Meridian initiative 177 in Cedar Point during May.","Professor Chidi Eze, the regional coordinator, did not selected the Meridian initiative 177 in Cedar Point during May.","During May in Cedar Point, Professor Chidi Eze acting as regional coordinator did not selected the Meridian initiative 177.","Professor Chidi Eze, the regional coordinator, selected the Meridian initiative 177 in Cedar Point during May.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,VALID,VALID,VALID,MULTI_MEMBER_DEFECT,CANONICAL_REGENERATION_REQUIRED,,6ac3ae44c254611429fb45ca76050ffdfb17b8ff7f72470282a0ad5b11b34dd6,taehyun_koo,P3W6F2_HYBRID_HUMAN_REVIEW_V2,2026-08-15T10:05:17Z,2026-08-15T10:05:17Z,NOT_CAPTURED_IN_XLSX,XLSX_CONFIRMED_IMPORT,INDIVIDUAL_TRIPLE_REVIEW,
generated_fact_178,generated_fact_178__none,generated_fact_178__paraphrase,generated_fact_178__polarity_flip,REFUTE,REFUTE,SUPPORT,"Minister Daria Volkova, the operations chief, approved the Meridian initiative 178 in Delta Bay during July.","Minister Daria Volkova, the operations chief, approved the Meridian initiative 178 in Delta Bay during July.","Minister Daria Volkova, the operations chief, approved the Meridian initiative 178 in Delta Bay during July.","Minister Daria Volkova, the operations chief, did not approved the Meridian initiative 178 in Delta Bay during July.","During July in Delta Bay, Minister Daria Volkova acting as operations chief did not approved the Meridian initiative 178.","Minister Daria Volkova, the operations chief, approved the Meridian initiative 178 in Delta Bay during July.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,VALID,VALID,VALID,MULTI_MEMBER_DEFECT,CANONICAL_REGENERATION_REQUIRED,,5a160021da627913d2f43e6218081fd9a9a7cc6b1b4d18dde5f36829f4e59117,taehyun_koo,P3W6F2_HYBRID_HUMAN_REVIEW_V2,2026-08-15T10:05:17Z,2026-08-15T10:05:17Z,NOT_CAPTURED_IN_XLSX,XLSX_CONFIRMED_IMPORT,INDIVIDUAL_TRIPLE_REVIEW,
generated_fact_179,generated_fact_179__none,generated_fact_179__paraphrase,generated_fact_179__polarity_flip,REFUTE,REFUTE,SUPPORT,"Engineer Ethan Brooks, the project curator, launched the Meridian initiative 179 in Elm Valley during September.","Engineer Ethan Brooks, the project curator, launched the Meridian initiative 179 in Elm Valley during September.","Engineer Ethan Brooks, the project curator, launched the Meridian initiative 179 in Elm Valley during September.","Engineer Ethan Brooks, the project curator, did not launched the Meridian initiative 179 in Elm Valley during September.","During September in Elm Valley, Engineer Ethan Brooks acting as project curator did not launched the Meridian initiative 179.","Engineer Ethan Brooks, the project curator, launched the Meridian initiative 179 in Elm Valley during September.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,VALID,VALID,VALID,MULTI_MEMBER_DEFECT,CANONICAL_REGENERATION_REQUIRED,,200b040c0b1598b9009b6caf9f35190bff405fe1fe13507a27f407a4a9489ccb,taehyun_koo,P3W6F2_HYBRID_HUMAN_REVIEW_V2,2026-08-15T10:05:17Z,2026-08-15T10:05:17Z,NOT_CAPTURED_IN_XLSX,XLSX_CONFIRMED_IMPORT,INDIVIDUAL_TRIPLE_REVIEW,
generated_fact_180,generated_fact_180__none,generated_fact_180__paraphrase,generated_fact_180__polarity_flip,REFUTE,REFUTE,SUPPORT,"Coordinator Farah Qureshi, the technical adviser, restored the Meridian initiative 180 in Falcon Ridge during November.","Coordinator Farah Qureshi, the technical adviser, restored the Meridian initiative 180 in Falcon Ridge during November.","Coordinator Farah Qureshi, the technical adviser, restored the Meridian initiative 180 in Falcon Ridge during November.","Coordinator Farah Qureshi, the technical adviser, did not restored the Meridian initiative 180 in Falcon Ridge during November.","During November in Falcon Ridge, Coordinator Farah Qureshi acting as technical adviser did not restored the Meridian initiative 180.","Coordinator Farah Qureshi, the technical adviser, restored the Meridian initiative 180 in Falcon Ridge during November.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,VALID,VALID,VALID,MULTI_MEMBER_DEFECT,CANONICAL_REGENERATION_REQUIRED,,086bcdb94439d7dc84ea6c542d7688b194a5a64f9934ab96ea81ac3e99e0ac04,taehyun_koo,P3W6F2_HYBRID_HUMAN_REVIEW_V2,2026-08-15T10:05:17Z,2026-08-15T10:05:17Z,NOT_CAPTURED_IN_XLSX,XLSX_CONFIRMED_IMPORT,INDIVIDUAL_TRIPLE_REVIEW,
generated_fact_181,generated_fact_181__none,generated_fact_181__paraphrase,generated_fact_181__polarity_flip,REFUTE,REFUTE,SUPPORT,"Director Gabriel Costa, the program director, published the Meridian initiative 181 in Granite Coast during January.","Director Gabriel Costa, the program director, published the Meridian initiative 181 in Granite Coast during January.","Director Gabriel Costa, the program director, published the Meridian initiative 181 in Granite Coast during January.","Director Gabriel Costa, the program director, did not published the Meridian initiative 181 in Granite Coast during January.","During January in Granite Coast, Director Gabriel Costa acting as program director did not published the Meridian initiative 181.","Director Gabriel Costa, the program director, published the Meridian initiative 181 in Granite Coast during January.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,VALID,VALID,VALID,MULTI_MEMBER_DEFECT,CANONICAL_REGENERATION_REQUIRED,,84954814ecc6defcec66157cee16b9a5d81a74934fcae4aa22fd088a86d42454,9terry,P3W6F2_HYBRID_HUMAN_REVIEW_V2,2026-08-15T10:12:13Z,2026-08-15T10:12:13Z,NOT_APPLICABLE_STRUCTURAL_COHORT,STRUCTURAL_COHORT_CONFIRMATION,STRUCTURAL_COHORT_CONFIRMATION,P3W6F2_COHORT_CONFIRMATION_03ef1612b55e821318c668aee83beb5db77c0ee48699f0087819a1d9515cef4d
generated_fact_182,generated_fact_182__none,generated_fact_182__paraphrase,generated_fact_182__polarity_flip,REFUTE,REFUTE,SUPPORT,"Dr Helena Wu, the research lead, delivered the Meridian initiative 182 in Horizon Plains during March.","Dr Helena Wu, the research lead, delivered the Meridian initiative 182 in Horizon Plains during March.","Dr Helena Wu, the research lead, delivered the Meridian initiative 182 in Horizon Plains during March.","Dr Helena Wu, the research lead, did not delivered the Meridian initiative 182 in Horizon Plains during March.","During March in Horizon Plains, Dr Helena Wu acting as research lead did not delivered the Meridian initiative 182.","Dr Helena Wu, the research lead, delivered the Meridian initiative 182 in Horizon Plains during March.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,VALID,VALID,VALID,MULTI_MEMBER_DEFECT,CANONICAL_REGENERATION_REQUIRED,,d5369e3967e24e02a40d86b05b9277ed1d10497b37332187e1a07cd6bd21c3ae,9terry,P3W6F2_HYBRID_HUMAN_REVIEW_V2,2026-08-15T10:12:13Z,2026-08-15T10:12:13Z,NOT_APPLICABLE_STRUCTURAL_COHORT,STRUCTURAL_COHORT_CONFIRMATION,STRUCTURAL_COHORT_CONFIRMATION,P3W6F2_COHORT_CONFIRMATION_03ef1612b55e821318c668aee83beb5db77c0ee48699f0087819a1d9515cef4d
generated_fact_183,generated_fact_183__none,generated_fact_183__paraphrase,generated_fact_183__polarity_flip,REFUTE,REFUTE,SUPPORT,"Professor Ismail Kaya, the regional coordinator, opened the Meridian initiative 183 in Aurora City during May.","Professor Ismail Kaya, the regional coordinator, opened the Meridian initiative 183 in Aurora City during May.","Professor Ismail Kaya, the regional coordinator, opened the Meridian initiative 183 in Aurora City during May.","Professor Ismail Kaya, the regional coordinator, did not opened the Meridian initiative 183 in Aurora City during May.","During May in Aurora City, Professor Ismail Kaya acting as regional coordinator did not opened the Meridian initiative 183.","Professor Ismail Kaya, the regional coordinator, opened the Meridian initiative 183 in Aurora City during May.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,VALID,VALID,VALID,MULTI_MEMBER_DEFECT,CANONICAL_REGENERATION_REQUIRED,,c124cb85ddeb71abb57b256f7fac1043d8fc0e3588ec0e225745deb58a36263f,9terry,P3W6F2_HYBRID_HUMAN_REVIEW_V2,2026-08-15T10:12:13Z,2026-08-15T10:12:13Z,NOT_APPLICABLE_STRUCTURAL_COHORT,STRUCTURAL_COHORT_CONFIRMATION,STRUCTURAL_COHORT_CONFIRMATION,P3W6F2_COHORT_CONFIRMATION_03ef1612b55e821318c668aee83beb5db77c0ee48699f0087819a1d9515cef4d
generated_fact_184,generated_fact_184__none,generated_fact_184__paraphrase,generated_fact_184__polarity_flip,REFUTE,REFUTE,SUPPORT,"Minister Julia Novak, the operations chief, selected the Meridian initiative 184 in Beacon Harbor during July.","Minister Julia Novak, the operations chief, selected the Meridian initiative 184 in Beacon Harbor during July.","Minister Julia Novak, the operations chief, selected the Meridian initiative 184 in Beacon Harbor during July.","Minister Julia Novak, the operations chief, did not selected the Meridian initiative 184 in Beacon Harbor during July.","During July in Beacon Harbor, Minister Julia Novak acting as operations chief did not selected the Meridian initiative 184.","Minister Julia Novak, the operations chief, selected the Meridian initiative 184 in Beacon Harbor during July.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,VALID,VALID,VALID,MULTI_MEMBER_DEFECT,CANONICAL_REGENERATION_REQUIRED,,c7eb6dc1ad48e9396644ff9cbfa35f4901605a498d0f7210936f51c3abdf486f,9terry,P3W6F2_HYBRID_HUMAN_REVIEW_V2,2026-08-15T10:12:13Z,2026-08-15T10:12:13Z,NOT_APPLICABLE_STRUCTURAL_COHORT,STRUCTURAL_COHORT_CONFIRMATION,STRUCTURAL_COHORT_CONFIRMATION,P3W6F2_COHORT_CONFIRMATION_03ef1612b55e821318c668aee83beb5db77c0ee48699f0087819a1d9515cef4d
generated_fact_185,generated_fact_185__none,generated_fact_185__paraphrase,generated_fact_185__polarity_flip,REFUTE,REFUTE,SUPPORT,"Engineer Kwame Adu, the project curator, approved the Meridian initiative 185 in Cedar Point during September.","Engineer Kwame Adu, the project curator, approved the Meridian initiative 185 in Cedar Point during September.","Engineer Kwame Adu, the project curator, approved the Meridian initiative 185 in Cedar Point during September.","Engineer Kwame Adu, the project curator, did not approved the Meridian initiative 185 in Cedar Point during September.","During September in Cedar Point, Engineer Kwame Adu acting as project curator did not approved the Meridian initiative 185.","Engineer Kwame Adu, the project curator, approved the Meridian initiative 185 in Cedar Point during September.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,VALID,VALID,VALID,MULTI_MEMBER_DEFECT,CANONICAL_REGENERATION_REQUIRED,,1fed911a284958f814eb545a4dd85c03ef1f55dffe64f8863fae43d9d4153b66,9terry,P3W6F2_HYBRID_HUMAN_REVIEW_V2,2026-08-15T10:12:13Z,2026-08-15T10:12:13Z,NOT_APPLICABLE_STRUCTURAL_COHORT,STRUCTURAL_COHORT_CONFIRMATION,STRUCTURAL_COHORT_CONFIRMATION,P3W6F2_COHORT_CONFIRMATION_03ef1612b55e821318c668aee83beb5db77c0ee48699f0087819a1d9515cef4d
generated_fact_187,generated_fact_187__none,generated_fact_187__paraphrase,generated_fact_187__polarity_flip,REFUTE,REFUTE,SUPPORT,"Director Avery Stone, the program director, restored the Meridian initiative 187 in Elm Valley during January.","Director Avery Stone, the program director, restored the Meridian initiative 187 in Elm Valley during January.","Director Avery Stone, the program director, restored the Meridian initiative 187 in Elm Valley during January.","Director Avery Stone, the program director, did not restored the Meridian initiative 187 in Elm Valley during January.","During January in Elm Valley, Director Avery Stone acting as program director did not restored the Meridian initiative 187.","Director Avery Stone, the program director, restored the Meridian initiative 187 in Elm Valley during January.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,VALID,VALID,VALID,MULTI_MEMBER_DEFECT,CANONICAL_REGENERATION_REQUIRED,,a2e0517e24b556672bffa8a008cc83bd055c8663b2c339369e4b5e122937560b,9terry,P3W6F2_HYBRID_HUMAN_REVIEW_V2,2026-08-15T10:12:13Z,2026-08-15T10:12:13Z,NOT_APPLICABLE_STRUCTURAL_COHORT,STRUCTURAL_COHORT_CONFIRMATION,STRUCTURAL_COHORT_CONFIRMATION,P3W6F2_COHORT_CONFIRMATION_03ef1612b55e821318c668aee83beb5db77c0ee48699f0087819a1d9515cef4d
