stage123b_interface,stage122_source_stage121_family,stage122_variant,gold_label,correct_SUPPORT,correct_REFUTE,correct_NE,false_NE_SUPPORT,false_NE_REFUTE,false_entitlement,SUPPORT_to_REFUTE,REFUTE_to_SUPPORT,other,total,failure_total,failure_rate
core_only,original_control,core_only,SUPPORT,12,0,0,0,0,0,0,0,0,12,0,0.0
core_only,original_control,core_plus_suffix,NOT_ENTITLED,0,0,75,0,0,0,0,0,0,75,0,0.0
core_only,original_control,core_plus_suffix,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
core_only,original_control,core_plus_suffix,SUPPORT,12,0,0,0,0,0,0,0,0,12,0,0.0
core_only,original_control,core_with_neutral_marker,NOT_ENTITLED,0,0,75,0,0,0,0,0,0,75,0,0.0
core_only,original_control,core_with_neutral_marker,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
core_only,original_control,core_with_neutral_marker,SUPPORT,12,0,0,0,0,0,0,0,0,12,0,0.0
core_only,original_control,original_control,NOT_ENTITLED,0,0,75,0,0,0,0,0,0,75,0,0.0
core_only,original_control,original_control,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
core_only,original_control,original_control,SUPPORT,12,0,0,0,0,0,0,0,0,12,0,0.0
core_only,original_control,prefix_plus_core,NOT_ENTITLED,0,0,75,0,0,0,0,0,0,75,0,0.0
core_only,original_control,prefix_plus_core,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
core_only,original_control,prefix_plus_core,SUPPORT,12,0,0,0,0,0,0,0,0,12,0,0.0
core_only,original_control,prefix_separator_core,NOT_ENTITLED,0,0,75,0,0,0,0,0,0,75,0,0.0
core_only,original_control,prefix_separator_core,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
core_only,original_control,prefix_separator_core,SUPPORT,12,0,0,0,0,0,0,0,0,12,0,0.0
core_only,short_neutral_fragment,core_only,NOT_ENTITLED,0,0,75,0,0,0,0,0,0,75,0,0.0
core_only,short_neutral_fragment,core_only,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
core_only,short_neutral_fragment,core_only,SUPPORT,12,0,0,0,0,0,0,0,0,12,0,0.0
core_only,short_neutral_fragment,core_plus_suffix,NOT_ENTITLED,0,0,75,0,0,0,0,0,0,75,0,0.0
core_only,short_neutral_fragment,core_plus_suffix,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
core_only,short_neutral_fragment,core_plus_suffix,SUPPORT,12,0,0,0,0,0,0,0,0,12,0,0.0
core_only,short_neutral_fragment,core_with_neutral_marker,NOT_ENTITLED,0,0,75,0,0,0,0,0,0,75,0,0.0
core_only,short_neutral_fragment,core_with_neutral_marker,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
core_only,short_neutral_fragment,core_with_neutral_marker,SUPPORT,12,0,0,0,0,0,0,0,0,12,0,0.0
core_only,short_neutral_fragment,original_control,NOT_ENTITLED,0,0,75,0,0,0,0,0,0,75,0,0.0
core_only,short_neutral_fragment,original_control,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
core_only,short_neutral_fragment,original_control,SUPPORT,12,0,0,0,0,0,0,0,0,12,0,0.0
core_only,short_neutral_fragment,prefix_only,NOT_ENTITLED,0,0,75,0,0,0,0,0,0,75,0,0.0
core_only,short_neutral_fragment,prefix_only,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
core_only,short_neutral_fragment,prefix_only,SUPPORT,12,0,0,0,0,0,0,0,0,12,0,0.0
core_only,short_neutral_fragment,prefix_plus_core,NOT_ENTITLED,0,0,75,0,0,0,0,0,0,75,0,0.0
core_only,short_neutral_fragment,prefix_plus_core,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
core_only,short_neutral_fragment,prefix_plus_core,SUPPORT,12,0,0,0,0,0,0,0,0,12,0,0.0
core_only,short_neutral_fragment,prefix_separator_core,NOT_ENTITLED,0,0,75,0,0,0,0,0,0,75,0,0.0
core_only,short_neutral_fragment,prefix_separator_core,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
core_only,short_neutral_fragment,prefix_separator_core,SUPPORT,12,0,0,0,0,0,0,0,0,12,0,0.0
core_only,short_neutral_sentence,core_only,NOT_ENTITLED,0,0,75,0,0,0,0,0,0,75,0,0.0
core_only,short_neutral_sentence,core_only,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
core_only,short_neutral_sentence,core_only,SUPPORT,12,0,0,0,0,0,0,0,0,12,0,0.0
core_only,short_neutral_sentence,core_plus_suffix,NOT_ENTITLED,0,0,75,0,0,0,0,0,0,75,0,0.0
core_only,short_neutral_sentence,core_plus_suffix,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
core_only,short_neutral_sentence,core_plus_suffix,SUPPORT,12,0,0,0,0,0,0,0,0,12,0,0.0
core_only,short_neutral_sentence,core_with_neutral_marker,NOT_ENTITLED,0,0,75,0,0,0,0,0,0,75,0,0.0
core_only,short_neutral_sentence,core_with_neutral_marker,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
core_only,short_neutral_sentence,core_with_neutral_marker,SUPPORT,12,0,0,0,0,0,0,0,0,12,0,0.0
core_only,short_neutral_sentence,original_control,NOT_ENTITLED,0,0,75,0,0,0,0,0,0,75,0,0.0
core_only,short_neutral_sentence,original_control,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
core_only,short_neutral_sentence,original_control,SUPPORT,12,0,0,0,0,0,0,0,0,12,0,0.0
core_only,short_neutral_sentence,prefix_only,NOT_ENTITLED,0,0,75,0,0,0,0,0,0,75,0,0.0
core_only,short_neutral_sentence,prefix_only,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
core_only,short_neutral_sentence,prefix_only,SUPPORT,12,0,0,0,0,0,0,0,0,12,0,0.0
core_only,short_neutral_sentence,prefix_plus_core,NOT_ENTITLED,0,0,75,0,0,0,0,0,0,75,0,0.0
core_only,short_neutral_sentence,prefix_plus_core,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
core_only,short_neutral_sentence,prefix_plus_core,SUPPORT,12,0,0,0,0,0,0,0,0,12,0,0.0
core_only,short_neutral_sentence,prefix_separator_core,NOT_ENTITLED,0,0,75,0,0,0,0,0,0,75,0,0.0
core_only,short_neutral_sentence,prefix_separator_core,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
core_only,short_neutral_sentence,prefix_separator_core,SUPPORT,12,0,0,0,0,0,0,0,0,12,0,0.0
full_evidence,explicit_before_temporal,core_only,NOT_ENTITLED,0,0,75,0,0,0,0,0,0,75,0,0.0
full_evidence,explicit_before_temporal,core_only,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
full_evidence,explicit_before_temporal,core_only,SUPPORT,12,0,0,0,0,0,0,0,0,12,0,0.0
full_evidence,explicit_before_temporal,core_plus_suffix,NOT_ENTITLED,0,0,69,0,0,6,0,0,0,75,6,0.08
full_evidence,explicit_before_temporal,core_plus_suffix,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
full_evidence,explicit_before_temporal,core_plus_suffix,SUPPORT,0,0,0,3,0,0,9,0,0,12,12,1.0
full_evidence,explicit_before_temporal,core_with_neutral_marker,NOT_ENTITLED,0,0,71,0,0,4,0,0,0,75,4,0.053333
full_evidence,explicit_before_temporal,core_with_neutral_marker,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
full_evidence,explicit_before_temporal,core_with_neutral_marker,SUPPORT,9,0,0,1,0,0,2,0,0,12,3,0.25
full_evidence,explicit_before_temporal,original_control,NOT_ENTITLED,0,0,75,0,0,0,0,0,0,75,0,0.0
full_evidence,explicit_before_temporal,original_control,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
full_evidence,explicit_before_temporal,original_control,SUPPORT,12,0,0,0,0,0,0,0,0,12,0,0.0
full_evidence,explicit_before_temporal,prefix_only,NOT_ENTITLED,0,0,75,0,0,0,0,0,0,75,0,0.0
full_evidence,explicit_before_temporal,prefix_only,REFUTE,0,0,0,0,13,0,0,0,0,13,13,1.0
full_evidence,explicit_before_temporal,prefix_only,SUPPORT,0,0,0,12,0,0,0,0,0,12,12,1.0
full_evidence,explicit_before_temporal,prefix_plus_core,NOT_ENTITLED,0,0,41,0,0,34,0,0,0,75,34,0.453333
full_evidence,explicit_before_temporal,prefix_plus_core,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
full_evidence,explicit_before_temporal,prefix_plus_core,SUPPORT,0,0,0,0,0,0,12,0,0,12,12,1.0
full_evidence,explicit_before_temporal,prefix_separator_core,NOT_ENTITLED,0,0,42,0,0,33,0,0,0,75,33,0.44
full_evidence,explicit_before_temporal,prefix_separator_core,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
full_evidence,explicit_before_temporal,prefix_separator_core,SUPPORT,0,0,0,0,0,0,12,0,0,12,12,1.0
full_evidence,length_matched_neutral_tokens,core_only,NOT_ENTITLED,0,0,75,0,0,0,0,0,0,75,0,0.0
full_evidence,length_matched_neutral_tokens,core_only,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
full_evidence,length_matched_neutral_tokens,core_only,SUPPORT,12,0,0,0,0,0,0,0,0,12,0,0.0
full_evidence,length_matched_neutral_tokens,core_plus_suffix,NOT_ENTITLED,0,0,70,0,0,5,0,0,0,75,5,0.066667
full_evidence,length_matched_neutral_tokens,core_plus_suffix,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
full_evidence,length_matched_neutral_tokens,core_plus_suffix,SUPPORT,1,0,0,4,0,0,7,0,0,12,11,0.916667
full_evidence,length_matched_neutral_tokens,core_with_neutral_marker,NOT_ENTITLED,0,0,68,0,0,7,0,0,0,75,7,0.093333
full_evidence,length_matched_neutral_tokens,core_with_neutral_marker,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
full_evidence,length_matched_neutral_tokens,core_with_neutral_marker,SUPPORT,8,0,0,4,0,0,0,0,0,12,4,0.333333
full_evidence,length_matched_neutral_tokens,original_control,NOT_ENTITLED,0,0,75,0,0,0,0,0,0,75,0,0.0
full_evidence,length_matched_neutral_tokens,original_control,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
full_evidence,length_matched_neutral_tokens,original_control,SUPPORT,12,0,0,0,0,0,0,0,0,12,0,0.0
full_evidence,length_matched_neutral_tokens,prefix_only,NOT_ENTITLED,0,0,75,0,0,0,0,0,0,75,0,0.0
full_evidence,length_matched_neutral_tokens,prefix_only,REFUTE,0,0,0,0,13,0,0,0,0,13,13,1.0
full_evidence,length_matched_neutral_tokens,prefix_only,SUPPORT,0,0,0,12,0,0,0,0,0,12,12,1.0
full_evidence,length_matched_neutral_tokens,prefix_plus_core,NOT_ENTITLED,0,0,63,0,0,12,0,0,0,75,12,0.16
full_evidence,length_matched_neutral_tokens,prefix_plus_core,REFUTE,0,12,0,0,1,0,0,0,0,13,1,0.076923
full_evidence,length_matched_neutral_tokens,prefix_plus_core,SUPPORT,0,0,0,2,0,0,10,0,0,12,12,1.0
full_evidence,length_matched_neutral_tokens,prefix_separator_core,NOT_ENTITLED,0,0,70,0,0,5,0,0,0,75,5,0.066667
full_evidence,length_matched_neutral_tokens,prefix_separator_core,REFUTE,0,2,0,0,11,0,0,0,0,13,11,0.846154
full_evidence,length_matched_neutral_tokens,prefix_separator_core,SUPPORT,0,0,0,8,0,0,4,0,0,12,12,1.0
full_evidence,length_matched_nonsense,core_only,NOT_ENTITLED,0,0,75,0,0,0,0,0,0,75,0,0.0
full_evidence,length_matched_nonsense,core_only,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
full_evidence,length_matched_nonsense,core_only,SUPPORT,12,0,0,0,0,0,0,0,0,12,0,0.0
full_evidence,length_matched_nonsense,core_plus_suffix,NOT_ENTITLED,0,0,75,0,0,0,0,0,0,75,0,0.0
full_evidence,length_matched_nonsense,core_plus_suffix,REFUTE,0,6,0,0,7,0,0,0,0,13,7,0.538462
full_evidence,length_matched_nonsense,core_plus_suffix,SUPPORT,1,0,0,11,0,0,0,0,0,12,11,0.916667
full_evidence,length_matched_nonsense,core_with_neutral_marker,NOT_ENTITLED,0,0,72,0,0,3,0,0,0,75,3,0.04
full_evidence,length_matched_nonsense,core_with_neutral_marker,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
full_evidence,length_matched_nonsense,core_with_neutral_marker,SUPPORT,8,0,0,2,0,0,2,0,0,12,4,0.333333
full_evidence,length_matched_nonsense,original_control,NOT_ENTITLED,0,0,75,0,0,0,0,0,0,75,0,0.0
full_evidence,length_matched_nonsense,original_control,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
full_evidence,length_matched_nonsense,original_control,SUPPORT,12,0,0,0,0,0,0,0,0,12,0,0.0
full_evidence,length_matched_nonsense,prefix_only,NOT_ENTITLED,0,0,75,0,0,0,0,0,0,75,0,0.0
full_evidence,length_matched_nonsense,prefix_only,REFUTE,0,0,0,0,13,0,0,0,0,13,13,1.0
full_evidence,length_matched_nonsense,prefix_only,SUPPORT,0,0,0,12,0,0,0,0,0,12,12,1.0
full_evidence,length_matched_nonsense,prefix_plus_core,NOT_ENTITLED,0,0,75,0,0,0,0,0,0,75,0,0.0
full_evidence,length_matched_nonsense,prefix_plus_core,REFUTE,0,3,0,0,10,0,0,0,0,13,10,0.769231
full_evidence,length_matched_nonsense,prefix_plus_core,SUPPORT,0,0,0,12,0,0,0,0,0,12,12,1.0
full_evidence,length_matched_nonsense,prefix_separator_core,NOT_ENTITLED,0,0,75,0,0,0,0,0,0,75,0,0.0
full_evidence,length_matched_nonsense,prefix_separator_core,REFUTE,0,2,0,0,11,0,0,0,0,13,11,0.846154
full_evidence,length_matched_nonsense,prefix_separator_core,SUPPORT,0,0,0,12,0,0,0,0,0,12,12,1.0
full_evidence,long_discourse_no_temporal,core_only,NOT_ENTITLED,0,0,74,0,0,1,0,0,0,75,1,0.013333
full_evidence,long_discourse_no_temporal,core_only,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
full_evidence,long_discourse_no_temporal,core_only,SUPPORT,12,0,0,0,0,0,0,0,0,12,0,0.0
full_evidence,long_discourse_no_temporal,core_plus_suffix,NOT_ENTITLED,0,0,75,0,0,0,0,0,0,75,0,0.0
full_evidence,long_discourse_no_temporal,core_plus_suffix,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
full_evidence,long_discourse_no_temporal,core_plus_suffix,SUPPORT,3,0,0,8,0,0,1,0,0,12,9,0.75
full_evidence,long_discourse_no_temporal,core_with_neutral_marker,NOT_ENTITLED,0,0,72,0,0,3,0,0,0,75,3,0.04
full_evidence,long_discourse_no_temporal,core_with_neutral_marker,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
full_evidence,long_discourse_no_temporal,core_with_neutral_marker,SUPPORT,9,0,0,1,0,0,2,0,0,12,3,0.25
full_evidence,long_discourse_no_temporal,original_control,NOT_ENTITLED,0,0,74,0,0,1,0,0,0,75,1,0.013333
full_evidence,long_discourse_no_temporal,original_control,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
full_evidence,long_discourse_no_temporal,original_control,SUPPORT,12,0,0,0,0,0,0,0,0,12,0,0.0
full_evidence,long_discourse_no_temporal,prefix_only,NOT_ENTITLED,0,0,75,0,0,0,0,0,0,75,0,0.0
full_evidence,long_discourse_no_temporal,prefix_only,REFUTE,0,0,0,0,13,0,0,0,0,13,13,1.0
full_evidence,long_discourse_no_temporal,prefix_only,SUPPORT,0,0,0,12,0,0,0,0,0,12,12,1.0
full_evidence,long_discourse_no_temporal,prefix_plus_core,NOT_ENTITLED,0,0,71,0,0,4,0,0,0,75,4,0.053333
full_evidence,long_discourse_no_temporal,prefix_plus_core,REFUTE,0,11,0,0,2,0,0,0,0,13,2,0.153846
full_evidence,long_discourse_no_temporal,prefix_plus_core,SUPPORT,0,0,0,7,0,0,5,0,0,12,12,1.0
full_evidence,long_discourse_no_temporal,prefix_separator_core,NOT_ENTITLED,0,0,69,0,0,6,0,0,0,75,6,0.08
full_evidence,long_discourse_no_temporal,prefix_separator_core,REFUTE,0,8,0,0,5,0,0,0,0,13,5,0.384615
full_evidence,long_discourse_no_temporal,prefix_separator_core,SUPPORT,0,0,0,7,0,0,5,0,0,12,12,1.0
full_evidence,long_neutral_no_order,core_only,NOT_ENTITLED,0,0,74,0,0,1,0,0,0,75,1,0.013333
full_evidence,long_neutral_no_order,core_only,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
full_evidence,long_neutral_no_order,core_only,SUPPORT,12,0,0,0,0,0,0,0,0,12,0,0.0
full_evidence,long_neutral_no_order,core_plus_suffix,NOT_ENTITLED,0,0,74,0,0,1,0,0,0,75,1,0.013333
full_evidence,long_neutral_no_order,core_plus_suffix,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
full_evidence,long_neutral_no_order,core_plus_suffix,SUPPORT,1,0,0,5,0,0,6,0,0,12,11,0.916667
full_evidence,long_neutral_no_order,core_with_neutral_marker,NOT_ENTITLED,0,0,68,0,0,7,0,0,0,75,7,0.093333
full_evidence,long_neutral_no_order,core_with_neutral_marker,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
full_evidence,long_neutral_no_order,core_with_neutral_marker,SUPPORT,9,0,0,0,0,0,3,0,0,12,3,0.25
full_evidence,long_neutral_no_order,original_control,NOT_ENTITLED,0,0,74,0,0,1,0,0,0,75,1,0.013333
full_evidence,long_neutral_no_order,original_control,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
full_evidence,long_neutral_no_order,original_control,SUPPORT,12,0,0,0,0,0,0,0,0,12,0,0.0
full_evidence,long_neutral_no_order,prefix_only,NOT_ENTITLED,0,0,75,0,0,0,0,0,0,75,0,0.0
full_evidence,long_neutral_no_order,prefix_only,REFUTE,0,0,0,0,13,0,0,0,0,13,13,1.0
full_evidence,long_neutral_no_order,prefix_only,SUPPORT,0,0,0,12,0,0,0,0,0,12,12,1.0
full_evidence,long_neutral_no_order,prefix_plus_core,NOT_ENTITLED,0,0,53,0,0,22,0,0,0,75,22,0.293333
full_evidence,long_neutral_no_order,prefix_plus_core,REFUTE,0,11,0,0,2,0,0,0,0,13,2,0.153846
full_evidence,long_neutral_no_order,prefix_plus_core,SUPPORT,0,0,0,0,0,0,12,0,0,12,12,1.0
full_evidence,long_neutral_no_order,prefix_separator_core,NOT_ENTITLED,0,0,64,0,0,11,0,0,0,75,11,0.146667
full_evidence,long_neutral_no_order,prefix_separator_core,REFUTE,0,7,0,0,6,0,0,0,0,13,6,0.461538
full_evidence,long_neutral_no_order,prefix_separator_core,SUPPORT,0,0,0,4,0,0,8,0,0,12,12,1.0
full_evidence,old_before_prefix,core_only,NOT_ENTITLED,0,0,75,0,0,0,0,0,0,75,0,0.0
full_evidence,old_before_prefix,core_only,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
full_evidence,old_before_prefix,core_only,SUPPORT,12,0,0,0,0,0,0,0,0,12,0,0.0
full_evidence,old_before_prefix,core_plus_suffix,NOT_ENTITLED,0,0,75,0,0,0,0,0,0,75,0,0.0
full_evidence,old_before_prefix,core_plus_suffix,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
full_evidence,old_before_prefix,core_plus_suffix,SUPPORT,0,0,0,8,0,0,4,0,0,12,12,1.0
full_evidence,old_before_prefix,core_with_neutral_marker,NOT_ENTITLED,0,0,73,0,0,2,0,0,0,75,2,0.026667
full_evidence,old_before_prefix,core_with_neutral_marker,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
full_evidence,old_before_prefix,core_with_neutral_marker,SUPPORT,7,0,0,1,0,0,4,0,0,12,5,0.416667
full_evidence,old_before_prefix,original_control,NOT_ENTITLED,0,0,75,0,0,0,0,0,0,75,0,0.0
full_evidence,old_before_prefix,original_control,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
full_evidence,old_before_prefix,original_control,SUPPORT,12,0,0,0,0,0,0,0,0,12,0,0.0
full_evidence,old_before_prefix,prefix_only,NOT_ENTITLED,0,0,75,0,0,0,0,0,0,75,0,0.0
full_evidence,old_before_prefix,prefix_only,REFUTE,0,0,0,0,13,0,0,0,0,13,13,1.0
full_evidence,old_before_prefix,prefix_only,SUPPORT,0,0,0,12,0,0,0,0,0,12,12,1.0
full_evidence,old_before_prefix,prefix_plus_core,NOT_ENTITLED,0,0,53,0,0,22,0,0,0,75,22,0.293333
full_evidence,old_before_prefix,prefix_plus_core,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
full_evidence,old_before_prefix,prefix_plus_core,SUPPORT,0,0,0,0,0,0,12,0,0,12,12,1.0
full_evidence,old_before_prefix,prefix_separator_core,NOT_ENTITLED,0,0,42,0,0,33,0,0,0,75,33,0.44
full_evidence,old_before_prefix,prefix_separator_core,REFUTE,0,12,0,0,1,0,0,0,0,13,1,0.076923
full_evidence,old_before_prefix,prefix_separator_core,SUPPORT,0,0,0,0,0,0,12,0,0,12,12,1.0
full_evidence,original_control,core_only,NOT_ENTITLED,0,0,75,0,0,0,0,0,0,75,0,0.0
full_evidence,original_control,core_only,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
full_evidence,original_control,core_only,SUPPORT,12,0,0,0,0,0,0,0,0,12,0,0.0
full_evidence,original_control,core_plus_suffix,NOT_ENTITLED,0,0,75,0,0,0,0,0,0,75,0,0.0
full_evidence,original_control,core_plus_suffix,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
full_evidence,original_control,core_plus_suffix,SUPPORT,12,0,0,0,0,0,0,0,0,12,0,0.0
full_evidence,original_control,core_with_neutral_marker,NOT_ENTITLED,0,0,69,0,0,6,0,0,0,75,6,0.08
full_evidence,original_control,core_with_neutral_marker,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
full_evidence,original_control,core_with_neutral_marker,SUPPORT,7,0,0,1,0,0,4,0,0,12,5,0.416667
full_evidence,original_control,original_control,NOT_ENTITLED,0,0,75,0,0,0,0,0,0,75,0,0.0
full_evidence,original_control,original_control,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
full_evidence,original_control,original_control,SUPPORT,12,0,0,0,0,0,0,0,0,12,0,0.0
full_evidence,original_control,prefix_plus_core,NOT_ENTITLED,0,0,75,0,0,0,0,0,0,75,0,0.0
full_evidence,original_control,prefix_plus_core,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
full_evidence,original_control,prefix_plus_core,SUPPORT,12,0,0,0,0,0,0,0,0,12,0,0.0
full_evidence,original_control,prefix_separator_core,NOT_ENTITLED,0,0,69,0,0,6,0,0,0,75,6,0.08
full_evidence,original_control,prefix_separator_core,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
full_evidence,original_control,prefix_separator_core,SUPPORT,7,0,0,1,0,0,4,0,0,12,5,0.416667
full_evidence,short_neutral_fragment,core_only,NOT_ENTITLED,0,0,75,0,0,0,0,0,0,75,0,0.0
full_evidence,short_neutral_fragment,core_only,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
full_evidence,short_neutral_fragment,core_only,SUPPORT,12,0,0,0,0,0,0,0,0,12,0,0.0
full_evidence,short_neutral_fragment,core_plus_suffix,NOT_ENTITLED,0,0,75,0,0,0,0,0,0,75,0,0.0
full_evidence,short_neutral_fragment,core_plus_suffix,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
full_evidence,short_neutral_fragment,core_plus_suffix,SUPPORT,9,0,0,3,0,0,0,0,0,12,3,0.25
full_evidence,short_neutral_fragment,core_with_neutral_marker,NOT_ENTITLED,0,0,68,0,0,7,0,0,0,75,7,0.093333
full_evidence,short_neutral_fragment,core_with_neutral_marker,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
full_evidence,short_neutral_fragment,core_with_neutral_marker,SUPPORT,7,0,0,2,0,0,3,0,0,12,5,0.416667
full_evidence,short_neutral_fragment,original_control,NOT_ENTITLED,0,0,75,0,0,0,0,0,0,75,0,0.0
full_evidence,short_neutral_fragment,original_control,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
full_evidence,short_neutral_fragment,original_control,SUPPORT,12,0,0,0,0,0,0,0,0,12,0,0.0
full_evidence,short_neutral_fragment,prefix_only,NOT_ENTITLED,0,0,75,0,0,0,0,0,0,75,0,0.0
full_evidence,short_neutral_fragment,prefix_only,REFUTE,0,0,0,0,13,0,0,0,0,13,13,1.0
full_evidence,short_neutral_fragment,prefix_only,SUPPORT,0,0,0,12,0,0,0,0,0,12,12,1.0
full_evidence,short_neutral_fragment,prefix_plus_core,NOT_ENTITLED,0,0,73,0,0,2,0,0,0,75,2,0.026667
full_evidence,short_neutral_fragment,prefix_plus_core,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
full_evidence,short_neutral_fragment,prefix_plus_core,SUPPORT,6,0,0,6,0,0,0,0,0,12,6,0.5
full_evidence,short_neutral_fragment,prefix_separator_core,NOT_ENTITLED,0,0,72,0,0,3,0,0,0,75,3,0.04
full_evidence,short_neutral_fragment,prefix_separator_core,REFUTE,0,11,0,0,2,0,0,0,0,13,2,0.153846
full_evidence,short_neutral_fragment,prefix_separator_core,SUPPORT,4,0,0,8,0,0,0,0,0,12,8,0.666667
full_evidence,short_neutral_sentence,core_only,NOT_ENTITLED,0,0,75,0,0,0,0,0,0,75,0,0.0
full_evidence,short_neutral_sentence,core_only,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
full_evidence,short_neutral_sentence,core_only,SUPPORT,12,0,0,0,0,0,0,0,0,12,0,0.0
full_evidence,short_neutral_sentence,core_plus_suffix,NOT_ENTITLED,0,0,75,0,0,0,0,0,0,75,0,0.0
full_evidence,short_neutral_sentence,core_plus_suffix,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
full_evidence,short_neutral_sentence,core_plus_suffix,SUPPORT,7,0,0,5,0,0,0,0,0,12,5,0.416667
full_evidence,short_neutral_sentence,core_with_neutral_marker,NOT_ENTITLED,0,0,72,0,0,3,0,0,0,75,3,0.04
full_evidence,short_neutral_sentence,core_with_neutral_marker,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
full_evidence,short_neutral_sentence,core_with_neutral_marker,SUPPORT,7,0,0,2,0,0,3,0,0,12,5,0.416667
full_evidence,short_neutral_sentence,original_control,NOT_ENTITLED,0,0,75,0,0,0,0,0,0,75,0,0.0
full_evidence,short_neutral_sentence,original_control,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
full_evidence,short_neutral_sentence,original_control,SUPPORT,12,0,0,0,0,0,0,0,0,12,0,0.0
full_evidence,short_neutral_sentence,prefix_only,NOT_ENTITLED,0,0,75,0,0,0,0,0,0,75,0,0.0
full_evidence,short_neutral_sentence,prefix_only,REFUTE,0,0,0,0,13,0,0,0,0,13,13,1.0
full_evidence,short_neutral_sentence,prefix_only,SUPPORT,0,0,0,12,0,0,0,0,0,12,12,1.0
full_evidence,short_neutral_sentence,prefix_plus_core,NOT_ENTITLED,0,0,73,0,0,2,0,0,0,75,2,0.026667
full_evidence,short_neutral_sentence,prefix_plus_core,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
full_evidence,short_neutral_sentence,prefix_plus_core,SUPPORT,1,0,0,9,0,0,2,0,0,12,11,0.916667
full_evidence,short_neutral_sentence,prefix_separator_core,NOT_ENTITLED,0,0,72,0,0,3,0,0,0,75,3,0.04
full_evidence,short_neutral_sentence,prefix_separator_core,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
full_evidence,short_neutral_sentence,prefix_separator_core,SUPPORT,0,0,0,7,0,0,5,0,0,12,12,1.0
