record_type,seed,stable_row_id,direction,transition_role,subtype,coalition_mask,coalition_members,criterion,numerator,denominator,passed,details
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,11001,"[""FRAME"",""PREDICATE"",""NEGATIVE_ENERGY""]",exact_recovery_and_harm,2,5,false,"{""harm_all"":false,""harm_denominator"":3,""harm_recipient_preservation_count"":0,""passed"":false,""recovery_all"":true,""recovery_denominator"":2,""recovery_donor_reproduction_count"":2}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,11010,"[""FRAME"",""PREDICATE"",""POSITIVE_ENERGY""]",all_recovery_donor_reproduced,2,2,true,"{""harm_all"":false,""harm_denominator"":3,""harm_recipient_preservation_count"":0,""passed"":false,""recovery_all"":true,""recovery_denominator"":2,""recovery_donor_reproduction_count"":2}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,11010,"[""FRAME"",""PREDICATE"",""POSITIVE_ENERGY""]",all_harm_recipient_preserved,0,3,false,"{""harm_all"":false,""harm_denominator"":3,""harm_recipient_preservation_count"":0,""passed"":false,""recovery_all"":true,""recovery_denominator"":2,""recovery_donor_reproduction_count"":2}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,11010,"[""FRAME"",""PREDICATE"",""POSITIVE_ENERGY""]",exact_recovery_and_harm,2,5,false,"{""harm_all"":false,""harm_denominator"":3,""harm_recipient_preservation_count"":0,""passed"":false,""recovery_all"":true,""recovery_denominator"":2,""recovery_donor_reproduction_count"":2}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,11011,"[""FRAME"",""PREDICATE"",""POSITIVE_ENERGY"",""NEGATIVE_ENERGY""]",all_recovery_donor_reproduced,2,2,true,"{""harm_all"":false,""harm_denominator"":3,""harm_recipient_preservation_count"":0,""passed"":false,""recovery_all"":true,""recovery_denominator"":2,""recovery_donor_reproduction_count"":2}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,11011,"[""FRAME"",""PREDICATE"",""POSITIVE_ENERGY"",""NEGATIVE_ENERGY""]",all_harm_recipient_preserved,0,3,false,"{""harm_all"":false,""harm_denominator"":3,""harm_recipient_preservation_count"":0,""passed"":false,""recovery_all"":true,""recovery_denominator"":2,""recovery_donor_reproduction_count"":2}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,11011,"[""FRAME"",""PREDICATE"",""POSITIVE_ENERGY"",""NEGATIVE_ENERGY""]",exact_recovery_and_harm,2,5,false,"{""harm_all"":false,""harm_denominator"":3,""harm_recipient_preservation_count"":0,""passed"":false,""recovery_all"":true,""recovery_denominator"":2,""recovery_donor_reproduction_count"":2}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,11100,"[""FRAME"",""PREDICATE"",""SUFFICIENCY""]",all_recovery_donor_reproduced,2,2,true,"{""harm_all"":false,""harm_denominator"":3,""harm_recipient_preservation_count"":0,""passed"":false,""recovery_all"":true,""recovery_denominator"":2,""recovery_donor_reproduction_count"":2}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,11100,"[""FRAME"",""PREDICATE"",""SUFFICIENCY""]",all_harm_recipient_preserved,0,3,false,"{""harm_all"":false,""harm_denominator"":3,""harm_recipient_preservation_count"":0,""passed"":false,""recovery_all"":true,""recovery_denominator"":2,""recovery_donor_reproduction_count"":2}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,11100,"[""FRAME"",""PREDICATE"",""SUFFICIENCY""]",exact_recovery_and_harm,2,5,false,"{""harm_all"":false,""harm_denominator"":3,""harm_recipient_preservation_count"":0,""passed"":false,""recovery_all"":true,""recovery_denominator"":2,""recovery_donor_reproduction_count"":2}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,11101,"[""FRAME"",""PREDICATE"",""SUFFICIENCY"",""NEGATIVE_ENERGY""]",all_recovery_donor_reproduced,2,2,true,"{""harm_all"":false,""harm_denominator"":3,""harm_recipient_preservation_count"":0,""passed"":false,""recovery_all"":true,""recovery_denominator"":2,""recovery_donor_reproduction_count"":2}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,11101,"[""FRAME"",""PREDICATE"",""SUFFICIENCY"",""NEGATIVE_ENERGY""]",all_harm_recipient_preserved,0,3,false,"{""harm_all"":false,""harm_denominator"":3,""harm_recipient_preservation_count"":0,""passed"":false,""recovery_all"":true,""recovery_denominator"":2,""recovery_donor_reproduction_count"":2}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,11101,"[""FRAME"",""PREDICATE"",""SUFFICIENCY"",""NEGATIVE_ENERGY""]",exact_recovery_and_harm,2,5,false,"{""harm_all"":false,""harm_denominator"":3,""harm_recipient_preservation_count"":0,""passed"":false,""recovery_all"":true,""recovery_denominator"":2,""recovery_donor_reproduction_count"":2}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,11110,"[""FRAME"",""PREDICATE"",""SUFFICIENCY"",""POSITIVE_ENERGY""]",all_recovery_donor_reproduced,2,2,true,"{""harm_all"":false,""harm_denominator"":3,""harm_recipient_preservation_count"":0,""passed"":false,""recovery_all"":true,""recovery_denominator"":2,""recovery_donor_reproduction_count"":2}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,11110,"[""FRAME"",""PREDICATE"",""SUFFICIENCY"",""POSITIVE_ENERGY""]",all_harm_recipient_preserved,0,3,false,"{""harm_all"":false,""harm_denominator"":3,""harm_recipient_preservation_count"":0,""passed"":false,""recovery_all"":true,""recovery_denominator"":2,""recovery_donor_reproduction_count"":2}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,11110,"[""FRAME"",""PREDICATE"",""SUFFICIENCY"",""POSITIVE_ENERGY""]",exact_recovery_and_harm,2,5,false,"{""harm_all"":false,""harm_denominator"":3,""harm_recipient_preservation_count"":0,""passed"":false,""recovery_all"":true,""recovery_denominator"":2,""recovery_donor_reproduction_count"":2}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,11111,"[""FRAME"",""PREDICATE"",""SUFFICIENCY"",""POSITIVE_ENERGY"",""NEGATIVE_ENERGY""]",all_recovery_donor_reproduced,2,2,true,"{""harm_all"":false,""harm_denominator"":3,""harm_recipient_preservation_count"":0,""passed"":false,""recovery_all"":true,""recovery_denominator"":2,""recovery_donor_reproduction_count"":2}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,11111,"[""FRAME"",""PREDICATE"",""SUFFICIENCY"",""POSITIVE_ENERGY"",""NEGATIVE_ENERGY""]",all_harm_recipient_preserved,0,3,false,"{""harm_all"":false,""harm_denominator"":3,""harm_recipient_preservation_count"":0,""passed"":false,""recovery_all"":true,""recovery_denominator"":2,""recovery_donor_reproduction_count"":2}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,11111,"[""FRAME"",""PREDICATE"",""SUFFICIENCY"",""POSITIVE_ENERGY"",""NEGATIVE_ENERGY""]",exact_recovery_and_harm,2,5,false,"{""harm_all"":false,""harm_denominator"":3,""harm_recipient_preservation_count"":0,""passed"":false,""recovery_all"":true,""recovery_denominator"":2,""recovery_donor_reproduction_count"":2}"
residual_group_activity,,,,,,10000,"[""DECISION_HEAD_CALIBRATION""]",singleton_donor_substitution_activity,0,640,true,"{""categorical_epoch_prediction_change_count"":0,""changes_final_logits"":true,""maximum_signed_logit_change"":0.0014979651566842112,""minimum_signed_logit_change"":-0.0015426134379734613,""numerically_zero"":false,""row_count"":640,""singleton_mask"":""10000"",""structurally_inactive_under_observed_singleton"":false}"
residual_group_activity,,,,,,01000,"[""PREDICATE_COMPARATOR""]",singleton_donor_substitution_activity,0,640,false,"{""categorical_epoch_prediction_change_count"":0,""changes_final_logits"":false,""maximum_signed_logit_change"":0.0,""minimum_signed_logit_change"":0.0,""numerically_zero"":true,""row_count"":640,""singleton_mask"":""01000"",""structurally_inactive_under_observed_singleton"":true}"
residual_group_activity,,,,,,00100,"[""TEMPORAL_COMPARATOR""]",singleton_donor_substitution_activity,0,640,false,"{""categorical_epoch_prediction_change_count"":0,""changes_final_logits"":false,""maximum_signed_logit_change"":0.0,""minimum_signed_logit_change"":0.0,""numerically_zero"":true,""row_count"":640,""singleton_mask"":""00100"",""structurally_inactive_under_observed_singleton"":true}"
residual_group_activity,,,,,,00010,"[""TEMPORAL_ADAPTER""]",singleton_donor_substitution_activity,0,640,false,"{""categorical_epoch_prediction_change_count"":0,""changes_final_logits"":false,""maximum_signed_logit_change"":0.0,""minimum_signed_logit_change"":0.0,""numerically_zero"":true,""row_count"":640,""singleton_mask"":""00010"",""structurally_inactive_under_observed_singleton"":true}"
residual_group_activity,,,,,,00001,"[""TEMPORAL_CHANNEL""]",singleton_donor_substitution_activity,0,640,false,"{""categorical_epoch_prediction_change_count"":0,""changes_final_logits"":false,""maximum_signed_logit_change"":0.0,""minimum_signed_logit_change"":0.0,""numerically_zero"":true,""row_count"":640,""singleton_mask"":""00001"",""structurally_inactive_under_observed_singleton"":true}"
